,TEST_SECTION_ID,SENTENCE_ID,PARTICIPANT_ID,USER_INPUT,INPUT_TIME,EDIT_DISTANCE,ERROR_RATE,WPM,INPUT_LENGTH,ERROR_LEN,POTENTIAL_WPM,POTENTIAL_LENGTH,DEVICE,TS_IKI,TS_KPD,TS_BSP,TS_ECPC,TS_UILEN,TS_KS,TS_KSPC,N_SWYP,N_PRED,N_AUTO,PR_SWYP,PR_PRED,PR_AUTO,TS_NUM_WORDS
209294,634007,183,119706,"We are all doing reasonably well, I think.",24412,0.0,0.0,20.1540226118302,41.0,42,27.1356783919598,9.0,mobile,104.118644067797,7.423728813,4.0,0.0975609756097561,42.0,59.0,1.404761904,0,0,0,0,0,0,8.0
209296,634013,981,119706,"Ifvwe don't get it,could be trouble.",23356,2.0,5.40540540540541,17.9825312553519,35.0,37,22.9365768896612,44.0,mobile,75.5111111111111,7.466666666,0.0,0.0,36.0,45.0,1.25,0,0,0,0,0,0,8.0
209299,634020,1203,119706,Spanish football reaches boiling point this weekend.,21238,0.0,0.0,28.8162727187117,51.0,52,33.4567129740903,58.0,mobile,104.64406779661,7.372881355,0.0,0.0,52.0,59.0,1.134615384,0,0,0,0,0,0,7.0
209303,634028,1080,119706,They are more efficiently pooled.,15090,0.0,0.0,25.4473161033797,32.0,33,29.9272040981397,37.0,mobile,72.8947368421053,6.684210526,0.0,0.0,33.0,38.0,1.151515151,0,0,0,0,0,0,5.0
209307,634035,779,119706,Tried reaching you earlier.,9635,0.0,0.0,32.381940840685,26.0,27,38.1719860036051,30.0,mobile,58.9677419354839,6.580645161,0.0,0.0,27.0,31.0,1.148148148,0,0,0,0,0,0,4.0
209311,634041,441,119706,"He did not return to the game, and is listed as day to day.",26234,0.0,0.0,26.5304566592971,58.0,59,33.5390706882497,72.0,mobile,66.7397260273973,6.479452054,0.0,0.0,59.0,73.0,1.237288135,0,0,0,0,0,0,14.0
209316,634052,541,119706,Throw it away and not let it touch your heart.,23746,0.0,0.0,22.740672113198,45.0,46,32.4561026917958,63.0,mobile,65.65625,7.078125,0.0,0.0,46.0,64.0,1.391304347,0,0,0,0,0,0,10.0
210391,637847,1201,120221,The ceremony was followed by the premiere of the openning film.,33405,1.0,1.58730158730159,22.6313426133812,63.0,63,29.4659300184162,4.0,mobile,153.560606060606,82.666666666,1.0,0.0158730158730159,63.0,66.0,1.047619047,0,0,0,0,0,0,11.0
210392,637854,873,120221,Mikey is invited also.,12354,0.0,0.0,21.369596891695,22.0,22,25.1117663844764,22.0,mobile,183.782608695652,80.04347826,0.0,0.0,22.0,23.0,1.045454545,0,0,0,0,0,0,4.0
210393,637856,8,120221,I'll probably page you.,16114,0.0,0.0,17.12796326176,23.0,23,22.6570545829042,22.0,mobile,115.214285714286,85.785714285,2.0,0.0869565217391304,23.0,28.0,1.217391304,0,0,0,0,0,0,5.0
210394,637858,120,120221,"Never mind, I already deleted it.",23919,0.0,0.0,16.555876081776,33.0,33,16.3265306122449,3.0,mobile,190.351351351351,95.972972972,1.0,0.0303030303030303,33.0,37.0,1.121212121,0,0,0,0,0,0,6.0
210395,637865,1469,120221,both have also promised higher salaries.,18233,1.0,2.5,26.3258926122964,40.0,40,31.3992281023092,40.0,mobile,102.170731707317,71.853658536,0.0,0.0,40.0,41.0,1.025,0,0,0,0,0,0,6.0
210398,637869,473,120221,I'll take up my problem with weak Scott h.,23436,1.0,2.38095238095238,21.505376344086,42.0,42,26.0342192199596,44.0,mobile,136.511111111111,70.111111111,0.0,0.0,42.0,45.0,1.071428571,0,0,0,0,0,0,10.0
210401,637873,520,120221,"And if he's not, then doesn't play.",25305,3.0,7.89473684210526,16.597510373444,35.0,38,19.7440585009141,36.0,mobile,183.052631578947,75.105263157,1.0,0.0285714285714286,35.0,38.0,1.085714285,0,0,0,0,0,0,9.0
210405,637878,347,120221,Show your friends how much you care.,14785,0.0,0.0,29.2188028407169,36.0,36,35.4883759139078,36.0,mobile,193.324324324324,70.594594594,0.0,0.0,36.0,37.0,1.027777777,0,0,0,0,0,0,7.0
210409,637882,673,120221,"in his third Season, booker has become a superb fantasy wiseout.",34547,5.0,7.8125,22.2305844212233,64.0,64,26.7625324545636,67.0,mobile,159.088235294118,66.25,0.0,0.0,64.0,68.0,1.0625,0,0,0,0,0,0,11.0
210413,637888,460,120221,"I hadn't done that for a while - too busy, I guess.",29449,0.0,0.0,20.7816903799789,51.0,51,24.8150799331902,52.0,mobile,196.094339622642,81.188679245,0.0,0.0,51.0,53.0,1.039215686,0,0,0,0,0,0,12.0
210416,637892,323,120221,I think Citation should be good now.,26028,0.0,0.0,16.597510373444,36.0,36,32.4324324324324,7.0,mobile,345.625,68.916666666,4.0,0.111111111111111,36.0,48.0,1.333333333,0,0,0,0,0,0,7.0
210417,637894,1148,120221,We've pursued other options and as a result we've made some progress.,42063,0.0,0.0,19.6847585764211,69.0,69,23.9350334805528,28.0,mobile,346.910256410256,76.91025641,4.0,0.0579710144927536,69.0,78.0,1.130434782,0,0,0,0,0,0,14.0
210418,637898,67,120221,Can you rough out a slide on rating agencies?,26999,0.0,0.0,20.0007407681766,45.0,45,27.6923076923077,6.0,mobile,305.470588235294,77.137254901,2.0,0.0444444444444444,45.0,51.0,1.133333333,0,0,0,0,0,0,9.0
210419,637902,467,120221,pleasew re-draft and let me know if there are further discrepancies.,46505,2.0,2.94117647058824,17.5465003763036,68.0,68,36.8098159509202,10.0,mobile,236.5,83.2375,5.0,0.0735294117647059,68.0,80.0,1.176470588,0,0,0,0,0,0,12.0
210420,637913,57,120221,I'm on a conference call.,10254,0.0,0.0,29.2568753657109,25.0,25,35.4735721887194,25.0,mobile,140.346153846154,69.115384615,0.0,0.0,25.0,26.0,1.04,0,0,0,0,0,0,6.0
210676,638780,22,120349,Who should I contact regarding serverance?,19889,1.0,2.38095238095238,24.7372919704359,41.0,42,32.4904214559387,53.0,mobile,193.722222222222,5.814814814,0.0,0.0,42.0,54.0,1.285714285,0,0,0,0,0,0,6.0
210677,638782,348,120349,Please let me know.,6360,0.0,0.0,33.9622641509434,18.0,19,42.4232685200064,22.0,mobile,219.739130434783,5.956521739,0.0,0.0,19.0,23.0,1.210526315,0,0,0,0,0,0,4.0
210678,638784,419,120349,"Theresa, I hope he liked it.",11798,0.0,0.0,27.4622817426683,27.0,28,34.1791817711031,33.0,mobile,229.764705882353,6.235294117,0.0,0.0,28.0,34.0,1.214285714,0,0,0,0,0,0,6.0
210679,638785,337,120349,Thank you again for thw evening.,11006,1.0,3.125,33.7997455933127,31.0,32,41.2179725213517,37.0,mobile,208.105263157895,6.157894736,0.0,0.0,32.0,38.0,1.1875,0,0,0,0,0,0,6.0
210680,638787,904,120349,Are you on the diet with me?,9754,0.0,0.0,33.2171416854624,27.0,28,42.825653406109,34.0,mobile,135.2,6.485714285,0.0,0.0,28.0,35.0,1.25,0,0,0,0,0,0,7.0
210681,638790,1154,120349,There are some issues on which we agree.,17356,0.0,0.0,26.9647384189906,39.0,40,41.6397106392989,59.0,mobile,155.216666666667,5.883333333,0.0,0.0,40.0,60.0,1.5,0,0,0,0,0,0,8.0
210683,638799,1441,120349,There were frequent electricity ant water shortages.,29168,1.0,1.92307692307692,20.9818979703785,51.0,52,27.5833246264758,66.0,mobile,140.746268656716,6.791044776,0.0,0.0,52.0,67.0,1.288461538,0,0,0,0,0,0,7.0
210686,638804,1288,120349,There is substantially no difference between us.,19151,0.0,0.0,29.450159260613,47.0,48,34.4332855093257,54.0,mobile,130.2,6.036363636,0.0,0.0,48.0,55.0,1.145833333,0,0,0,0,0,0,7.0
210687,638807,722,120349,Jason Brookins will start at running back if Allen is inactive.,28250,0.0,0.0,26.3362831858407,62.0,63,36.8005195367464,85.0,mobile,100.406976744186,6.197674418,0.0,0.0,63.0,86.0,1.365079365,0,0,0,0,0,0,11.0
210690,638814,823,120349,"Until we can answer these questions, we cannot terminate anything.",28609,0.0,0.0,27.2641476458457,65.0,66,32.8720338681561,77.0,mobile,88.6282051282051,6.41025641,0.0,0.0,66.0,78.0,1.181818181,0,0,0,0,0,0,10.0
210695,638823,1510,120349,One of his accomplices secured a safe landing.,20166,0.0,0.0,26.7777447188337,45.0,46,33.2175751170165,55.0,mobile,94.6071428571429,5.303571428,0.0,0.0,46.0,56.0,1.217391304,0,0,0,0,0,0,8.0
210699,638828,468,120349,There is no average.,6311,0.0,0.0,36.1273966090952,19.0,20,44.6963562753037,23.0,mobile,69.9166666666667,5.666666666,0.0,0.0,20.0,24.0,1.2,0,0,0,0,0,0,4.0
210701,638831,1515,120349,He sais he would resist all the pressure of time deadlines.,23496,1.0,1.69491525423729,29.6220633299285,58.0,59,39.0269285807207,75.0,mobile,65.75,5.72368421,0.0,0.0,59.0,76.0,1.288135593,0,0,0,0,0,0,11.0
210706,638840,378,120349,Talk to you later.,5210,0.0,0.0,39.1554702495202,17.0,18,49.4408475573867,21.0,mobile,40.0909090909091,5.136363636,0.0,0.0,18.0,22.0,1.222222222,0,0,0,0,0,0,4.0
210934,639539,412,120454,I wouldn't say I'm 100 percent but I'm darn close,36580,1.0,2.0,15.7463094587206,48.0,50,11.0723805618208,18.0,mobile,152.283018867925,8.754716981,1.0,0.0208333333333333,49.0,53.0,1.081632653,0,0,0,0,0,0,13.0
210942,639551,1181,120454,Estrada recently return feom Johannesburg.,25247,3.0,6.81818181818182,19.4874638570919,41.0,44,21.2807881773399,18.0,mobile,136.288888888889,7.911111111,1.0,0.024390243902439,42.0,45.0,1.071428571,0,0,0,0,0,0,5.0
210947,639559,963,120454,In a meeting with your guys now.,16010,0.0,0.0,23.2354778263585,31.0,32,23.4952314785574,31.0,mobile,97.40625,5.53125,0.0,0.0,32.0,32.0,1.0,0,0,0,0,0,0,7.0
210952,639564,1466,120454,Derivatives are nor new.,8520,1.0,4.16666666666667,32.3943661971831,23.0,24,32.9002264870664,23.0,mobile,136.041666666667,5.458333333,0.0,0.0,24.0,24.0,1.0,0,0,0,0,0,0,4.0
210955,639567,622,120454,Jeff had been serving as chairman and CEO of Enron Industrial Markets.,33768,0.0,0.0,24.5202558635394,69.0,70,28.6440572881146,77.0,mobile,92.6329113924051,13.341772151,1.0,0.0144927536231884,70.0,79.0,1.128571428,0,0,0,0,0,0,12.0
210959,639575,294,120454,Our schedule now calls for critical comminication in the afternoons.,29535,1.0,1.47058823529412,27.2219400711021,67.0,68,27.5644541963796,67.0,mobile,96.0882352941177,5.397058823,0.0,0.0,68.0,68.0,1.0,0,0,0,0,0,0,10.0
210964,639582,287,120454,Appointing Jeff as CFO is one important step in that process.,25783,0.0,0.0,27.9253771865183,60.0,61,30.7679980770001,64.0,mobile,91.8615384615385,12.646153846,0.0,0.0,61.0,65.0,1.06557377,0,0,0,0,0,0,11.0
210967,639592,262,120454,Contact Lisa Mellencamp on any issues regarding pending litigation.,34089,0.0,0.0,23.2333010648596,66.0,67,28.0676502338971,26.0,mobile,117.727272727273,7.883116883,4.0,0.0606060606060606,67.0,77.0,1.149253731,0,0,0,0,0,0,9.0
210969,639600,750,120454,I am working on the Novembet producets today as a matter of fact.,27227,2.0,3.07692307692308,28.2072942299923,64.0,65,31.2925170068027,46.0,mobile,108.434782608696,8.608695652,1.0,0.015625,65.0,69.0,1.061538461,0,0,0,0,0,0,13.0
210970,639605,578,120454,He is expected to participate in ptactice.,19669,1.0,2.38095238095238,25.0139813920382,41.0,42,27.3284671532847,39.0,mobile,60.3636363636364,5.09090909,1.0,0.024390243902439,42.0,44.0,1.047619047,0,0,0,0,0,0,7.0
210971,639610,781,120454,Kay Mann is going to take the lead on this.,18749,0.0,0.0,26.8814336764627,42.0,43,32.6813567714781,22.0,mobile,115.5,7.229166666,2.0,0.0476190476190476,43.0,48.0,1.116279069,0,0,0,0,0,0,10.0
210972,639615,587,120454,Thank you for your aupport and generosity.,14465,1.0,2.38095238095238,34.0131351538196,41.0,42,34.5772717689226,41.0,mobile,174.928571428571,5.619047619,0.0,0.0,42.0,42.0,1.0,0,0,0,0,0,0,7.0
210973,639618,531,120454,He is expected to miss six weeks of action due to procedure.,30038,4.0,6.25,23.570144483654,59.0,64,26.3335584064821,39.0,mobile,184.25,5.539473684,8.0,0.135593220338983,60.0,76.0,1.266666666,0,0,0,0,0,0,12.0
210974,639622,973,120454,Through this account can flows to corporate.,26035,2.0,4.44444444444445,19.819473785289,43.0,45,20.0,43.0,mobile,128.613636363636,5.34090909,0.0,0.0,44.0,44.0,1.0,0,0,0,0,0,0,7.0
210975,639628,907,120454,Do we have NEw York sorted out?,15387,1.0,3.2258064516129,23.3963735620979,30.0,31,26.6218487394958,33.0,mobile,95.4411764705882,15.058823529,0.0,0.0,31.0,34.0,1.096774193,0,0,0,0,0,0,7.0
211472,641287,758,120739,Don t bother picking him up.,25457,1.0,3.57142857142857,12.7273441489571,27.0,28,12.8347330058628,27.0,mobile,49.035714285714306,7.607142857,0.0,0.0,28.0,28.0,1.0,0,0,0,0,0,0,6.0
211477,641307,431,120739,"Valerie,I should have Greeley on Monday for August.",88609,1.0,1.92307692307692,6.77132119762101,50.0,52,6.79417060162381,50.0,mobile,38.9411764705882,5.843137254,0.0,0.0,51.0,51.0,1.0,0,0,0,0,0,0,9.0
211489,641367,312,120739,We ll tell you who has the edge.,38577,1.0,3.125,9.64305155921922,31.0,32,10.3200250182425,33.0,mobile,29.6470588235294,6.029411764,0.0,0.0,32.0,34.0,1.0625,0,0,0,0,0,0,8.0
211495,641393,1229,120739,I think this move will not overcome the problem.,87119,0.0,0.0,6.47390351128916,47.0,48,6.77567670342587,49.0,mobile,46.62,6.76,0.0,0.0,48.0,50.0,1.041666666,0,0,0,0,0,0,9.0
211500,641433,907,120739,Do we have New York sorted out?,48502,0.0,0.0,7.42237433507897,30.0,31,7.70090671966215,31.0,mobile,77.5625,6.125,0.0,0.0,31.0,32.0,1.032258064,0,0,0,0,0,0,7.0
211507,641456,756,120739,That makes him a risky start from a Fantasy perspective.,87438,0.0,0.0,7.54820558567213,55.0,56,7.57932452141159,55.0,mobile,68.125,6.410714285,0.0,0.0,56.0,56.0,1.0,0,0,0,0,0,0,10.0
211519,641487,607,120739,Charlie Garner will once again be Oakland s feature back.,115299,1.0,1.75438596491228,5.82832461686572,56.0,57,6.05475376464754,58.0,mobile,63.2881355932203,5.898305084,0.0,0.0,57.0,59.0,1.035087719,0,0,0,0,0,0,10.0
211530,641546,363,120739,Brady only has five catches this season.,60120,0.0,0.0,7.78443113772455,39.0,40,7.81654502029295,39.0,mobile,121.975,6.175,0.0,0.0,40.0,40.0,1.0,0,0,0,0,0,0,7.0
211535,641579,558,120739,The Auction this year is hosted by EGS.,74672,0.0,0.0,6.10670666380973,38.0,39,6.77410249862233,42.0,mobile,61.7674418604651,6.302325581,0.0,0.0,39.0,43.0,1.102564102,0,0,0,0,0,0,8.0
211543,641617,914,120739,Did you not read my first email?,54120,0.0,0.0,6.87361419068736,31.0,32,7.34271569227346,33.0,mobile,96.1470588235294,5.558823529,0.0,0.0,32.0,34.0,1.0625,0,0,0,0,0,0,7.0
211547,641640,913,120739,Maybe you can leave early.,41246,0.0,0.0,7.27343257528003,25.0,26,7.30104648332928,25.0,mobile,165.307692307692,6.0,0.0,0.0,26.0,26.0,1.0,0,0,0,0,0,0,5.0
211549,641656,1384,120739,History repeated itself last season when Tenerife beat Madrid.,119320,0.0,0.0,6.13476366074422,61.0,62,6.9650067294751,69.0,mobile,94.6571428571429,6.285714285,0.0,0.0,62.0,70.0,1.129032258,0,0,0,0,0,0,9.0
211556,641722,584,120739,Let me know if you need further information.,58507,0.0,0.0,8.81945750081187,43.0,44,9.27165962707325,45.0,mobile,105.282608695652,5.760869565,0.0,0.0,44.0,46.0,1.045454545,0,0,0,0,0,0,8.0
211563,641735,146,120739,But I believe answer will be yes.,39221,0.0,0.0,9.79067336375921,32.0,33,9.84085492427155,32.0,mobile,74.2424242424243,6.06060606,0.0,0.0,33.0,33.0,1.0,0,0,0,0,0,0,7.0
211961,643042,775,121000,We will have the best detail by January 7.,33893,7.0,16.2790697674419,14.5162717965362,41.0,43,14.6071386500177,31.0,mobile,109.367346938776,13.775510204,3.0,0.0731707317073171,42.0,49.0,1.166666666,0,0,0,0,0,0,9.0
211969,643051,787,121000,I will be back Friday.,15397,0.0,0.0,16.3668247061116,21.0,22,24.2778464651006,18.0,mobile,102.710526315789,15.026315789,4.0,0.19047619047619,22.0,38.0,1.727272727,0,0,0,0,0,0,5.0
211976,643059,906,121000,She has absolutely everything.,15267,0.0,0.0,22.7942621340145,29.0,30,37.6057662174867,10.0,mobile,98.3095238095238,11.19047619,6.0,0.206896551724138,30.0,42.0,1.4,0,0,0,0,0,0,4.0
211979,643063,854,121000,Will you KB be around this afternoon?,16289,4.0,9.75609756097561,26.5209650684511,36.0,41,32.7449475569199,32.0,mobile,160.023255813953,14.046511627,2.0,0.0555555555555556,37.0,43.0,1.162162162,0,0,0,0,0,0,7.0
211986,643072,652,121000,Laversnues Coles will be the top reciver in this absence.,30920,3.0,5.26315789473684,21.7335058214748,56.0,57,28.2352941176471,6.0,mobile,70.6956521739131,11.391304347,13.0,0.232142857142857,57.0,92.0,1.614035087,0,0,0,0,0,0,10.0
211991,643082,706,121000,I will need to get you set up in their system prior to tuesday.,23959,1.0,1.58730158730159,31.0530489586377,62.0,63,41.771417520789,36.0,mobile,81.1830985915493,12.112676056,4.0,0.0645161290322581,63.0,71.0,1.126984126,0,0,0,0,0,0,14.0
211996,643091,1016,121000,What happenef to the guy with the paper to sign ?,15077,2.0,4.08163265306123,38.2038867148637,48.0,49,45.1552210724365,12.0,mobile,93.0196078431373,11.745098039,1.0,0.0208333333333333,49.0,51.0,1.040816326,0,0,0,0,0,0,10.0
212000,643097,1507,121000,Wang said that his release was a miracle.,14480,0.0,0.0,33.1491712707182,40.0,41,34.349506225848,40.0,mobile,75.1951219512195,12.341463414,0.0,0.0,41.0,41.0,1.0,0,0,0,0,0,0,8.0
212004,643103,199,121000,I think FMV is probably less than fifty.,20300,0.0,0.0,23.0541871921182,39.0,40,29.3877551020408,48.0,mobile,62.3061224489796,14.285714285,0.0,0.0,40.0,49.0,1.225,0,0,0,0,0,0,8.0
212007,643109,1436,121000,The Mercedes engine takes advantage of extra boost.,21824,0.0,0.0,27.4926686217009,50.0,51,33.3796940194715,6.0,mobile,80.3793103448276,12.913793103,2.0,0.04,51.0,58.0,1.137254901,0,0,0,0,0,0,8.0
212011,643115,370,121000,"In a seperate room, next door.",12129,1.0,3.33333333333333,28.6915656690576,29.0,30,29.6836349433668,19.0,mobile,143.3125,12.0625,1.0,0.0344827586206897,30.0,32.0,1.066666666,0,0,0,0,0,0,6.0
212015,643120,612,121000,"Since you all are so sloww to think, here are a few ideas.",25592,1.0,1.72413793103448,26.7271022194436,57.0,58,31.8350185203724,53.0,mobile,121.308823529412,11.588235294,5.0,0.087719298245614,58.0,68.0,1.172413793,0,0,0,0,0,0,13.0
212018,643131,144,121000,Yes I am coming twice.,16112,0.0,0.0,15.6405163853029,21.0,22,28.9971808296416,18.0,mobile,62.0512820512821,12.461538461,2.0,0.0952380952380952,22.0,39.0,1.772727272,0,0,0,0,0,0,5.0
212020,643138,1492,121000,You had to maintan your patience to get the job done.,20705,1.0,1.85185185185185,30.1376479111326,52.0,54,31.8302387267905,23.0,mobile,65.5084745762712,11.559322033,3.0,0.0576923076923077,53.0,59.0,1.113207547,0,0,0,0,0,0,11.0
212024,643145,1449,121000,Miller might have to wait Sunday.,19695,6.0,15.3846153846154,19.4973343488195,32.0,39,31.3009455493968,32.0,mobile,66.9069767441861,13.372093023,3.0,0.09375,33.0,43.0,1.303030303,0,0,0,0,0,0,6.0
214105,650040,832,121944,I think in this case specific is better.,17251,0.0,0.0,27.128862094951,39.0,40,49.4787064852447,70.0,mobile,71.8028169014085,3.859154929,0.0,0.0,40.0,71.0,1.775,0,0,0,0,0,0,8.0
214108,650051,78,121944,Isn't that about the way it could happen?,27453,0.0,0.0,17.4844279313736,40.0,41,32.1931589537223,72.0,mobile,128.506849315069,8.424657534,0.0,0.0,41.0,73.0,1.780487804,0,0,0,0,0,0,9.0
214114,650073,895,121944,What is the cost issue?,11669,0.0,0.0,22.6240466192476,22.0,23,33.2842160006934,32.0,mobile,82.9090909090909,4.0,0.0,0.0,23.0,33.0,1.434782608,0,0,0,0,0,0,5.0
214116,650078,865,121944,The contract is a bit complicated.,15197,0.0,0.0,26.0577745607686,33.0,34,41.5972268515432,52.0,mobile,102.603773584906,3.698113207,0.0,0.0,34.0,53.0,1.558823529,0,0,0,0,0,0,6.0
214118,650082,1492,121944,You had to maintain your patience to get the job do e.,24189,1.0,1.85185185185185,26.2929430732978,53.0,54,37.1408256305157,74.0,mobile,103.44,3.733333333,0.0,0.0,54.0,75.0,1.388888888,0,0,0,0,0,0,12.0
214120,650088,810,121944,Joel will handle this.,8970,0.0,0.0,28.0936454849498,21.0,22,43.380027112517,32.0,mobile,150.939393939394,3.575757575,0.0,0.0,22.0,33.0,1.5,0,0,0,0,0,0,4.0
214121,650090,806,121944,I think we should put a number on the table.,19165,0.0,0.0,26.9240803548135,43.0,44,40.589820833994,64.0,mobile,130.815384615385,3.753846153,0.0,0.0,44.0,65.0,1.477272727,0,0,0,0,0,0,10.0
214122,650094,556,121944,0lease give me a call.,8054,1.0,4.54545454545455,31.2888005959772,21.0,22,46.9400630914827,31.0,mobile,157.78125,4.03125,0.0,0.0,22.0,32.0,1.454545454,0,0,0,0,0,0,5.0
214123,650097,822,121944,I wonder if RBS is another institution which could move quickly.,33377,0.0,0.0,22.650328070228,63.0,64,35.7296334949966,97.0,mobile,174.561224489796,8.153061224,0.0,0.0,64.0,98.0,1.53125,0,0,0,0,0,0,11.0
214124,650105,1338,121944,We seem to be running in the same time slot more than anybody other.,29870,0.0,0.0,26.9166387679946,67.0,68,39.05084745762711,96.0,mobile,190.659793814433,3.814432989,0.0,0.0,68.0,97.0,1.426470588,0,0,0,0,0,0,14.0
214125,650109,1208,121944,ITT owns the Sheraton  hotel chain.,16590,1.0,2.85714285714286,24.5931283905967,34.0,35,36.1046297433378,49.0,mobile,252.48,6.08,0.0,0.0,35.0,50.0,1.428571428,0,0,0,0,0,0,6.0
214805,652647,13,122299,Hope you had a good weekend.,9301,0.0,0.0,36.1251478335663,28.0,28,128.0,4.0,mobile,61.4615384615385,103.076923076,5.0,0.178571428571429,28.0,39.0,1.392857142,0,0,0,0,0,0,6.0
214807,652651,1278,122299,Our advangeages have been brought into fuller play.,16046,2.0,3.92156862745098,38.1403465038016,51.0,51,91.324200913242,5.0,mobile,82.9838709677419,105.064516129,5.0,0.0980392156862745,51.0,62.0,1.215686274,0,0,0,0,0,0,8.0
214809,652655,1375,122299,"I bet you it will be a strong motor all day, though.",15581,0.0,0.0,40.0487773570374,52.0,52,118.545127974854,44.0,mobile,70.25,103.765625,5.0,0.0961538461538462,52.0,64.0,1.23076923,0,0,0,0,0,0,12.0
214811,652659,1521,122299,I haven't aopted really.,6430,2.0,8.0,44.7900466562986,24.0,25,83.9160839160839,24.0,mobile,91.88,119.92,0.0,0.0,24.0,25.0,1.041666666,0,0,0,0,0,0,5.0
214814,652663,174,122299,Thanks so much for the message.,11468,0.0,0.0,32.4380885943495,31.0,31,55.5127216653817,6.0,mobile,97.6956521739131,98.173913043,7.0,0.225806451612903,31.0,46.0,1.483870967,0,0,0,0,0,0,6.0
